WTGID,Loc,MonthStartDate,f1,f2,f3,f4,f5,f6,target,Dataset
145,0,1/1/2024 0:00,8,680.237487,20.00568437,52.58530099,57.13290501,37.12722063,0,val
145,0,2/1/2024 0:00,8,633.397987,20.01093082,52.404497,56.86192579,36.85099497,0,val
146,0,10/1/2022 0:00,16,217.610526,22.45568421,53.24550794,56.14729511,33.6916109,0,model
146,0,1/1/2024 0:00,8,676.901331,20.01613559,51.78421267,54.41566344,34.39952785,0,val
146,0,2/1/2024 0:00,8,721.191167,19.99906437,51.68640818,54.24653144,34.24746707,0,val
147,0,12/1/2022 0:00,2,274.757097,19.99074163,48.78923853,51.82252153,31.8317799,0,model
147,0,1/1/2024 0:00,8,662.213266,19.99894673,51.58875422,55.01957286,35.02062613,0,val
147,0,2/1/2024 0:00,8,658.002455,20.00795498,51.62025481,54.99723465,34.98927967,0,val
148,0,1/1/2023 0:00,9,523.364391,20.01319683,52.0106448,53.72830861,33.71511177,0,model
148,0,1/1/2024 0:00,7,773.881129,20.00557419,54.77063602,56.75222581,36.74665161,0,val
148,0,2/1/2024 0:00,8,720.87027,20.00954955,56.2806368,58.33493544,38.32538589,0,val
149,0,10/1/2022 0:00,16,209.823161,22.62754779,56.35235621,58.60396507,35.97641728,0,model
149,0,12/1/2022 0:00,1,286.710606,20.00275758,52.84107426,55.08555556,35.08279798,0,model
149,0,1/1/2024 0:00,8,681.304135,20.00487469,53.74361974,55.92753634,35.92266165,0,val
149,0,2/1/2024 0:00,9,690.333242,20.00474796,54.33534181,56.53828065,36.5335327,0,val
150,0,10/1/2022 0:00,15,193.660119,22.70149256,52.43194726,55.23041369,32.52892113,0,model
150,0,12/1/2022 0:00,2,284.982045,20.00166587,48.96127045,51.5319239,31.53025803,0,model
150,0,1/1/2024 0:00,8,640.278756,20.00664378,49.73289363,52.25024954,32.24360575,0,val
151,0,10/1/2022 0:00,16,200.650909,23.00390083,54.94853682,58.46239835,35.45849752,0,model
151,0,12/1/2022 0:00,2,287.786282,20.00186694,50.65575751,53.85394239,33.85207545,0,model
151,0,1/1/2024 0:00,8,679.141898,20.00963364,51.62028357,54.62183695,34.6122033,0,val
151,0,2/1/2024 0:00,8,512.740924,20.00258382,51.36904496,54.32856532,34.3259815,0,val
152,0,1/1/2023 0:00,9,537.457377,20.06628415,49.3428912,50.58442514,30.51814098,0,model
152,0,2/1/2023 0:00,9,290.680755,20.03278597,50.0821197,51.31953597,31.28675,0,model
152,0,1/1/2024 0:00,8,685.900388,20.01774774,50.97891146,52.26764166,32.24989392,0,val
152,0,2/1/2024 0:00,6,699.689808,19.99621815,51.54848213,52.86804936,32.87183121,0,val
153,0,10/1/2022 0:00,16,222.541449,22.75817472,55.33239178,57.84163941,35.08346468,0,model
153,0,12/1/2022 0:00,7,277.723013,19.99674521,50.79783592,52.97735753,32.98061233,0,model
153,0,1/1/2023 0:00,9,477.137406,20.00595395,50.96005159,52.97751786,32.97156391,0,model
153,0,2/1/2023 0:00,10,242.78966,20.00000463,51.48101097,53.52829938,33.52829475,0,model
153,0,1/1/2024 0:00,9,660.615943,20.0095217,51.24967407,53.08227952,33.07275782,0,val
153,0,2/1/2024 0:00,9,640.223312,20.00360859,50.91208344,52.74771656,32.74410798,0,val
154,0,10/1/2022 0:00,16,204.702409,21.54255422,53.47103901,55.53812048,33.99556627,0,model
154,0,12/1/2022 0:00,3,285.549441,19.99995056,50.2645233,52.25718341,32.25723285,0,model
154,0,1/1/2024 0:00,8,674.013995,20.00749359,54.02280057,57.06389103,37.05639744,0,val
154,0,2/1/2024 0:00,8,717.317011,20.00849408,54.56393655,57.79449556,37.78600148,0,val
155,0,10/1/2022 0:00,15,194.006736,22.89419311,54.00527595,57.46223503,34.56804192,0,model
155,0,12/1/2022 0:00,2,283.023537,19.9983067,49.88047408,53.11432953,33.11602282,0,model
155,0,1/1/2024 0:00,8,634.612811,20.00199355,51.80306237,55.28296313,35.28096959,0,val
155,0,2/1/2024 0:00,8,605.275751,20.00075536,51.65719695,55.1291706,35.12841524,0,val
156,0,10/1/2022 0:00,16,193.556686,22.51917878,52.520302,54.39470203,31.87552326,0,model
156,0,12/1/2022 0:00,2,291.219568,19.99999595,49.30620573,51.1187139,31.11871795,0,model
157,0,12/1/2022 0:00,7,286.858064,20.00364194,48.29057007,51.17820806,31.17456613,0,model
157,0,1/1/2023 0:00,10,535.29681,20.08668107,49.11358768,51.95749588,31.87081481,0,model
157,0,2/1/2023 0:00,9,234.5695,20.015335,49.62621037,52.73676667,32.72143167,0,model
157,0,1/1/2024 0:00,9,693.020594,20.00803634,49.57695032,52.99721366,32.98917731,0,val
157,0,2/1/2024 0:00,9,708.164225,20.0054,49.88574601,53.3570493,33.3516493,0,val
158,0,1/1/2024 0:00,8,645.741855,20.01065156,53.6983434,56.44044444,36.42979288,0,val
158,0,2/1/2024 0:00,8,627.83686,20.01096671,54.27942516,57.09133294,37.08036623,0,val
159,0,1/1/2024 0:00,8,684.202743,20.00691771,49.39396772,51.87180923,31.86489152,0,val
159,0,2/1/2024 0:00,8,673.742424,20.00073829,49.39070171,52.05791322,32.05717493,0,val
160,0,1/1/2024 0:00,10,725.425036,20.00327835,51.65663001,54.66044772,34.65716937,0,val
160,0,2/1/2024 0:00,8,733.836029,20.00244669,52.74786846,55.85274632,35.85029963,0,val
161,0,1/1/2024 0:00,9,752.148353,19.99838128,51.68312671,52.36004506,32.36166378,0,val
161,0,2/1/2024 0:00,9,672.354899,20.0000953,51.91673945,52.65693423,32.65683893,0,val
162,0,12/1/2022 0:00,2,291.213392,20.00208214,49.67712937,51.58474821,31.58266607,0,model
162,0,1/1/2024 0:00,8,695.407186,20.0136078,52.64507295,54.70626918,34.69266139,0,val
163,0,12/1/2022 0:00,6,290.162081,20.00434392,51.2188301,53.17180776,33.16746384,0,model
163,0,1/1/2023 0:00,9,542.93252,20.02440041,56.71216328,59.1884878,39.1640874,0,model
163,0,2/1/2023 0:00,9,223.054517,20.00065265,59.51373589,62.57298287,42.57233022,0,model
163,0,1/1/2024 0:00,8,663.560792,20.00634851,63.02786986,66.70012673,46.69377822,0,val
164,0,1/1/2024 0:00,8,703.635876,20.00498795,53.25567619,55.15300134,35.14801339,0,val
164,0,2/1/2024 0:00,8,612.555955,19.99538089,53.41007248,55.35057064,35.35518975,0,val
165,0,1/1/2024 0:00,8,707.107159,20.0142993,49.47921401,51.49563967,31.48134038,0,val
165,0,2/1/2024 0:00,8,650.554834,20.00939902,49.77165647,51.78709547,31.77769645,0,val
166,0,12/1/2022 0:00,6,274.815501,20.00810723,49.86940249,52.07195804,32.06385082,0,model
166,0,1/1/2023 0:00,9,508.758944,20.10960823,50.82680918,53.06840966,32.95880143,0,model
166,0,2/1/2023 0:00,9,231.770574,20.12357241,51.58645581,53.83708966,33.71351724,0,model
166,0,1/1/2024 0:00,8,627.670296,20.03326934,50.45411907,53.73506113,33.70179179,0,val
166,0,2/1/2024 0:00,8,695.097829,20.00011008,50.46978863,53.71158915,33.71147907,0,val
167,0,10/1/2022 0:00,16,221.894465,23.3920458,54.40125679,58.16758779,34.77554198,0,model
167,0,12/1/2022 0:00,7,259.623754,20.00265615,49.90222167,53.37224419,33.36958804,0,model
167,0,1/1/2023 0:00,10,518.05498,20.04540996,51.06532514,54.67234195,34.62693199,0,model
167,0,2/1/2023 0:00,10,241.80995,20.02682919,50.82956514,54.42099337,34.39416418,0,model
167,0,1/1/2024 0:00,9,694.584126,20.00800454,50.65059637,54.2139195,34.20591497,0,val
167,0,2/1/2024 0:00,9,666.87011,20.0034551,50.7861215,54.378508,34.37505289,0,val
168,0,12/1/2022 0:00,7,279.69075,19.99811693,49.64937987,51.39098953,31.3928726,0,model
168,0,1/1/2023 0:00,10,580.405012,20.00894987,50.81978195,52.65983083,32.65088095,0,model
168,0,2/1/2023 0:00,9,257.951724,20.00927042,51.53701109,53.43479129,33.42552087,0,model
168,0,1/1/2024 0:00,9,699.140509,21.24325231,54.78220525,56.6729294,35.42967708,0,val
168,0,2/1/2024 0:00,9,648.833568,20.01209776,54.10134184,55.93199411,35.91989635,0,val
169,0,1/1/2024 0:00,8,698.334101,20.00878762,55.71254086,58.87513107,38.86634345,0,val
169,0,2/1/2024 0:00,8,659.081829,20.00374413,56.17566007,59.3162707,39.31252658,0,val
170,0,1/1/2024 0:00,8,719.458281,20.00994396,54.28841622,57.36482067,37.35487671,0,val
170,0,2/1/2024 0:00,8,638.127975,19.99957669,54.09226748,57.39227362,37.39269693,0,val
171,0,1/1/2023 0:00,10,549.39879,20.00999879,50.39249926,51.97305683,31.96305804,0,model
171,0,2/1/2023 0:00,10,280.850481,20.01624277,50.96021366,52.48540655,32.46916378,0,model
171,0,1/1/2024 0:00,9,728.707532,20.01028205,50.09199911,51.35889263,31.34861058,0,val
171,0,2/1/2024 0:00,7,729.287307,20.00508919,50.88637317,52.21238079,32.2072916,0,val
172,0,1/1/2023 0:00,9,537.067266,20.00379979,55.21367232,57.73774576,37.73394597,0,model
172,0,2/1/2023 0:00,9,264.571186,20.00516441,55.64900979,58.20750169,38.20233729,0,model
172,0,1/1/2024 0:00,8,690.692674,20.00999659,56.29112133,58.94389608,38.93389949,0,val
172,0,2/1/2024 0:00,8,686.39131,19.99867806,57.419239,60.13220798,40.13352991,0,val
173,0,12/1/2022 0:00,6,268.307057,20.00753947,48.96963942,50.16486842,30.15732895,0,model
173,0,1/1/2023 0:00,9,501.00801,20.03612563,50.11238252,51.28856577,31.25244013,0,model
173,0,2/1/2023 0:00,9,227.044444,20.01781398,50.18966403,51.31374782,31.29593383,0,model
173,0,1/1/2024 0:00,8,629.095938,20.01465072,49.46404834,50.47526986,30.46061913,0,val
173,0,2/1/2024 0:00,8,603.79572,20.01025157,49.17832684,50.17675783,30.16650626,0,val
174,0,10/1/2022 0:00,23,127.625939,28.90801283,58.02992372,60.86470119,31.95668836,0,model
174,0,11/1/2022 0:00,19,154.397155,23.71991068,54.09068557,56.99403443,33.27412375,0,model
174,0,12/1/2022 0:00,18,77.072028,21.46214184,52.05284293,54.96151426,33.49937242,0,model
174,0,1/1/2023 0:00,15,113.953766,21.18892284,52.45495781,55.34400735,34.15508451,0,model
174,0,2/1/2023 0:00,10,203.5024,16.4001136,53.06533618,56.0077728,39.6076592,0,model
174,0,3/1/2023 0:00,14,212.840334,15.92164797,52.72691567,55.61311933,39.69147136,0,model
174,0,4/1/2023 0:00,14,218.79844,16.40593451,52.84847147,55.7045499,39.29861538,0,model
174,0,7/1/2023 0:00,24,195.913483,25.80805618,60.82124775,63.48061298,37.6725568,0,val
174,0,9/1/2023 0:00,27,228.257726,26.49912966,62.52220012,65.09518117,38.59605151,0,val
174,0,10/1/2023 0:00,20,217.423302,21.66726404,58.73068902,61.35727242,39.69000838,0,val
174,0,11/1/2023 0:00,14,255.404347,16.77283139,55.22968352,57.93541198,41.16258059,0,val
174,0,12/1/2023 0:00,12,268.284522,15.80329697,55.04217099,57.77203683,41.96873986,0,val
174,0,1/1/2024 0:00,11,230.48292,13.27037948,52.22648027,55.05291814,41.78253866,0,val
174,0,2/1/2024 0:00,14,207.442985,16.3362338,55.42213283,58.17666648,41.84043268,0,val
174,0,3/1/2024 0:00,14,238.338742,17.10484428,55.85728601,58.61200188,41.5071576,0,val
175,0,11/1/2022 0:00,20,183.613762,24.19146931,53.75384422,55.25685347,31.06538416,0,model
175,0,3/1/2023 0:00,14,202.914581,18.35007251,53.00942514,54.47637849,36.12630598,0,model
175,0,4/1/2023 0:00,14,233.672966,17.88361076,52.2141431,53.79737422,35.91376345,0,model
175,0,7/1/2023 0:00,23,242.659662,27.554606,60.16886221,61.76409006,34.20948405,0,val
175,0,10/1/2023 0:00,20,249.140196,23.6492098,57.71108301,59.40347941,35.75426961,0,val
175,0,11/1/2023 0:00,14,268.163459,19.1655,54.3673585,55.97911297,36.81361297,0,val
175,0,12/1/2023 0:00,12,273.022491,17.8304446,53.20968289,54.81587637,36.98543176,0,val
175,0,1/1/2024 0:00,12,254.84202,15.20153556,50.7437287,52.32288882,37.12135326,0,val
175,0,2/1/2024 0:00,14,217.985883,18.48324565,53.69837307,55.29884764,36.81560199,0,val
175,0,3/1/2024 0:00,13,256.774524,18.84869979,53.31944163,54.89189429,36.0431945,0,val
176,0,12/1/2022 0:00,18,101.69123,22.90138462,52.48127077,54.06372923,31.16234462,0,model
176,0,1/1/2023 0:00,16,159.635379,22.49368697,53.05073528,54.61803825,32.12435128,0,model
176,0,2/1/2023 0:00,12,162.966914,19.43642492,52.67468913,54.22463861,34.7882137,0,model
176,0,3/1/2023 0:00,14,200.307972,18.81384985,53.89554592,55.42552477,36.61167492,0,model
176,0,4/1/2023 0:00,14,214.727233,18.66230786,53.62601172,55.16399139,36.50168353,0,model
176,0,7/1/2023 0:00,23,251.903422,27.97671103,61.18113076,62.82637452,34.8496635,0,val
176,0,10/1/2023 0:00,19,240.41572,23.82817953,59.31766543,60.90023907,37.07205953,0,val
176,0,11/1/2023 0:00,14,268.397684,19.1072504,56.21019602,57.81356327,38.70631287,0,val
176,0,12/1/2023 0:00,12,269.992933,17.50884296,55.22368001,56.9053261,39.39648314,0,val
176,0,1/1/2024 0:00,12,258.336701,14.31036206,52.45672763,54.21020769,39.89984563,0,val
176,0,2/1/2024 0:00,14,214.189716,17.94716785,56.12312549,57.83720922,39.89004137,0,val
176,0,3/1/2024 0:00,14,267.000715,18.32590226,56.20085883,57.87985936,39.55395709,0,val
177,0,9/1/2022 0:00,23,128.95888,26.38021236,56.44752531,58.91094788,32.53073552,0,model
177,0,10/1/2022 0:00,24,128.075403,27.47093257,57.91516429,60.22770655,32.75677398,0,model
177,0,11/1/2022 0:00,19,129.347607,23.97312141,55.84075405,58.14207297,34.16895156,0,model
177,0,12/1/2022 0:00,16,102.715864,21.07163979,54.3537142,56.72964239,35.6580026,0,model
177,0,1/1/2023 0:00,15,138.93343,20.15949368,54.69199957,57.12963168,36.970138,0,model
177,0,2/1/2023 0:00,9,142.124629,15.94434208,56.48098201,59.08759749,43.14325542,0,model
177,0,3/1/2023 0:00,13,215.629636,17.03169182,57.19361125,59.63314091,42.60144909,0,model
177,0,4/1/2023 0:00,14,236.305088,17.70017808,57.52265884,59.96457339,42.2643953,0,model
177,0,7/1/2023 0:00,23,241.650297,26.33803366,63.88821276,66.01850495,39.68047129,0,val
177,0,10/1/2023 0:00,19,251.163676,22.03373414,62.40100182,64.84778775,42.81405361,0,val
177,0,11/1/2023 0:00,13,269.52401,17.58815275,59.44537198,62.04707363,44.45892088,0,val
177,0,12/1/2023 0:00,11,274.653209,15.99802646,58.72054107,61.35467712,45.35665066,0,val
177,0,1/1/2024 0:00,11,268.727063,12.99176167,55.70366683,58.1391608,45.14739914,0,val
177,0,2/1/2024 0:00,13,261.652821,17.24840521,60.17883004,62.81486397,45.56645876,0,val
177,0,3/1/2024 0:00,13,247.67311,17.34910795,60.1946333,62.76687046,45.41776251,0,val
178,0,11/1/2022 0:00,20,218.593742,24.50192365,65.83514212,76.55146683,52.04954318,2,model
178,0,3/1/2023 0:00,13,242.898207,17.53758065,63.6319495,69.90370538,52.36612473,2,model
178,0,4/1/2023 0:00,14,344.419151,17.39405455,62.73356323,67.76372485,50.3696703,0,model
178,0,7/1/2023 0:00,23,271.286398,26.1067567,67.69057791,71.22481801,45.1180613,0,val
178,0,10/1/2023 0:00,19,280.939709,21.03362857,64.53536369,67.50315324,46.39645371,0,val
178,0,11/1/2023 0:00,13,324.766476,18.1273758,61.97243922,64.91240854,46.78503274,0,val
178,0,12/1/2023 0:00,10,324.326145,16.17215761,60.30698989,62.67205254,46.49989493,0,val
178,0,1/1/2024 0:00,11,314.365095,13.40430483,56.5029768,58.69210122,45.28779639,0,val
178,0,2/1/2024 0:00,14,278.71444,16.05020397,58.95887873,61.30863117,45.2584272,0,val
178,0,3/1/2024 0:00,13,307.044071,16.85184783,58.97868368,61.06477174,44.21292391,0,val
179,0,11/1/2022 0:00,20,263.894276,25.25517378,57.19811319,60.76046826,35.50529448,0,model
179,0,12/1/2022 0:00,17,265.776277,20.88495499,52.96513882,56.86520438,35.98024939,0,model
179,0,3/1/2023 0:00,14,305.561904,18.52852381,55.37431698,59.30275758,40.77423377,0,model
179,0,4/1/2023 0:00,14,381.909924,16.93074542,53.18543282,57.1312589,40.20051348,0,model
179,0,10/1/2023 0:00,20,294.634234,21.72137613,56.8638964,61.02372185,39.30234572,0,val
179,0,11/1/2023 0:00,13,312.979145,17.72510514,53.68075794,57.93429867,40.20919353,0,val
179,0,12/1/2023 0:00,12,311.230463,16.31435916,52.56256034,56.79521712,40.48085796,0,val
179,0,1/1/2024 0:00,11,323.582188,13.93580669,50.36847531,54.42201094,40.48620426,0,val
179,0,2/1/2024 0:00,14,283.306529,16.67647699,52.98376271,57.26710199,40.590625,0,val
179,0,3/1/2024 0:00,13,317.821505,17.4208914,53.56702246,57.79366882,40.37277742,0,val
180,0,12/1/2022 0:00,18,247.572299,22.18162035,50.22459562,52.26090674,30.42054012,0,model
180,0,1/1/2023 0:00,16,224.409195,20.32032934,50.38862946,52.61208846,32.29175912,0,model
180,0,2/1/2023 0:00,10,223.506425,16.66993796,51.20805876,53.6189616,36.94902363,0,model
180,0,3/1/2023 0:00,14,257.375145,17.4489241,51.83190594,54.38803086,36.93910676,0,model
180,0,4/1/2023 0:00,14,245.296948,17.78128077,51.72136532,54.24182299,36.46054222,0,model
180,0,7/1/2023 0:00,23,277.089962,27.47687121,59.38946507,62.0319375,34.55506629,0,val
180,0,10/1/2023 0:00,20,282.460787,23.06011914,56.82036554,59.55423827,36.49411914,0,val
180,0,11/1/2023 0:00,14,313.896507,18.86029802,53.92382538,56.69154424,37.83124622,0,val
180,0,12/1/2023 0:00,12,310.924892,17.04005283,52.83470882,55.61592861,38.57587577,0,val
180,0,1/1/2024 0:00,11,320.74869,14.5382381,50.41634127,53.20315833,38.66492024,0,val
180,0,2/1/2024 0:00,14,285.864935,17.66409872,53.38878504,56.21590641,38.55180769,0,val
180,0,3/1/2024 0:00,13,311.312772,18.43508812,53.79776865,56.63501881,38.19993069,0,val
181,0,12/1/2022 0:00,17,257.933569,22.32783976,52.12804485,52.64110041,30.31326065,0,model
181,0,1/1/2023 0:00,15,226.648057,20.79351443,51.6851544,52.14582131,31.35230688,0,model
181,0,2/1/2023 0:00,8,157.749427,16.29435305,52.05431934,52.58620229,36.29184924,0,model
181,0,3/1/2023 0:00,14,201.851,18.71640028,54.38121808,54.9689579,36.25255763,0,model
181,0,4/1/2023 0:00,14,258.536538,18.74711652,54.17842597,54.80644683,36.05933032,0,model
181,0,7/1/2023 0:00,23,281.461857,27.6480336,61.1923913,61.82006126,34.17202767,0,val
181,0,10/1/2023 0:00,19,286.908785,22.96767127,58.63422113,59.25378282,36.28611155,0,val
181,0,11/1/2023 0:00,13,309.957069,19.13438785,56.07938558,56.74898069,37.61459284,0,val
181,0,12/1/2023 0:00,11,311.035237,17.26387134,54.9099776,55.654265,38.39039366,0,val
181,0,1/1/2024 0:00,11,320.261649,14.45150933,52.34486782,53.12593137,38.67442203,0,val
181,0,2/1/2024 0:00,13,320.214507,16.76130845,54.44000297,55.26051831,38.49920986,0,val
181,0,3/1/2024 0:00,13,318.972795,18.00592043,55.56274098,56.41895914,38.41303871,0,val
182,0,12/1/2022 0:00,18,248.103759,21.97727726,52.26028237,54.14888816,32.1716109,0,model
182,0,1/1/2023 0:00,15,223.697342,20.04544902,51.98397825,53.94941974,33.90397072,0,model
182,0,2/1/2023 0:00,10,127.489562,17.09721769,52.97350364,55.08806362,37.99084592,0,model
182,0,3/1/2023 0:00,13,259.382994,19.13163771,54.82370856,57.03056192,37.89892421,0,model
182,0,4/1/2023 0:00,14,236.729675,18.55846851,54.12941253,56.40170229,37.84323378,0,model
182,0,10/1/2023 0:00,19,280.128712,22.53041683,58.17321804,60.61245446,38.08203762,0,val
182,0,11/1/2023 0:00,14,302.51609,18.98866337,55.32350571,57.63738495,38.64872158,0,val
182,0,12/1/2023 0:00,12,312.71332,17.68691479,54.86762406,57.23223555,39.54532076,0,val
182,0,1/1/2024 0:00,11,316.280696,15.09855254,52.74466457,55.15678512,40.05823259,0,val
182,0,2/1/2024 0:00,14,270.676453,18.02047209,55.48097293,57.78588256,39.76541047,0,val
182,0,3/1/2024 0:00,13,305.268574,17.58835209,54.39346136,56.71997478,39.1316227,0,val
183,0,10/1/2022 0:00,25,170.393835,27.94825376,59.0764419,61.50465018,33.55639642,0,model
183,0,11/1/2022 0:00,20,245.232074,23.13598511,55.16684208,57.95408989,34.81810479,0,model
183,0,12/1/2022 0:00,17,222.78913,21.09301902,53.42981099,56.45772645,35.36470743,0,model
183,0,1/1/2023 0:00,15,247.006372,18.99471127,53.73645517,57.03552941,38.04081814,0,model
183,0,2/1/2023 0:00,9,237.989147,15.40543991,54.51181962,57.89341661,42.48797669,0,model
183,0,3/1/2023 0:00,13,251.003996,16.45330094,55.5016193,58.76275862,42.30945768,0,model
183,0,4/1/2023 0:00,13,253.334619,16.69643814,55.40558141,58.6734143,41.97697616,0,model
183,0,9/1/2023 0:00,26,258.871456,26.26166732,64.18603062,67.59683858,41.33517126,0,val
183,0,10/1/2023 0:00,20,251.684712,22.32328417,61.06465558,64.55673112,42.23344694,0,val
183,0,11/1/2023 0:00,13,270.4884,17.4485025,57.77652572,61.379801,43.9312985,0,val
183,0,12/1/2023 0:00,11,288.910741,18.07576266,58.35410821,61.96504808,43.88928542,0,val
183,0,1/1/2024 0:00,11,262.184757,13.54272737,55.07535959,58.77735959,45.23463223,0,val
183,0,2/1/2024 0:00,14,270.322133,16.45332915,57.9210862,61.55854421,45.10521506,0,val
183,0,3/1/2024 0:00,14,263.292596,17.32398957,58.51811783,62.14285819,44.81886861,0,val
184,0,11/1/2022 0:00,20,273.079245,23.42264151,52.71716258,55.41425764,31.99161614,0,model
184,0,12/1/2022 0:00,17,282.898682,21.48758979,51.32434962,54.14000165,32.65241186,0,model
184,0,1/1/2023 0:00,15,236.074849,19.52391937,51.00494404,53.89348135,34.36956197,0,model
184,0,2/1/2023 0:00,9,260.098148,15.60824167,51.88516492,54.92264907,39.31440741,0,model
184,0,3/1/2023 0:00,14,267.855026,17.07995692,53.26753431,56.50867498,39.42871807,0,model
184,0,4/1/2023 0:00,13,257.418922,17.30443578,53.16937959,56.5921789,39.28774312,0,model
184,0,10/1/2023 0:00,20,243.722677,22.95956693,58.66680569,62.26746614,39.30789921,0,val
184,0,11/1/2023 0:00,13,284.086146,17.89152707,55.23354677,58.97364278,41.08211571,0,val
